FL_DATE,MKT_CARRIER,MKT_CARRIER_FL_NUM,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_WAC,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_WAC,CRS_DEP_TIME,DEP_TIME,CRS_ARR_TIME,ARR_TIME,CANCELLED,DIVERTED,DISTANCE
1/1/2022 12:00:00 AM,AA,1234,DFW,"Dallas/Fort Worth, TX",TX,74,MKE,"Milwaukee, WI",WI,45,2130,2259,2346,0055,0.00,0.00,853.00
1/1/2022 12:00:00 AM,AA,1237,DFW,"Dallas/Fort Worth, TX",TX,74,STT,"Charlotte Amalie, VI",VI,4,1028,1021,1710,1734,0.00,0.00,2225.00
1/1/2022 12:00:00 AM,AA,1238,EUG,"Eugene, OR",OR,92,DFW,"Dallas/Fort Worth, TX",TX,74,1352,1349,1939,1954,0.00,0.00,1606.00
1/1/2022 12:00:00 AM,AA,1240,ORD,"Chicago, IL",IL,41,SEA,"Seattle, WA",WA,93,0810,1021,1055,1249,0.00,0.00,1721.00
1/1/2022 12:00:00 AM,AA,1240,SEA,"Seattle, WA",WA,93,ORD,"Chicago, IL",IL,41,1145,,1750,,1.00,0.00,1721.00
1/1/2022 12:00:00 AM,AA,1241,DFW,"Dallas/Fort Worth, TX",TX,74,SEA,"Seattle, WA",WA,93,1844,1840,2116,2116,0.00,0.00,1660.00
1/1/2022 12:00:00 AM,AA,1242,BNA,"Nashville, TN",TN,54,CLT,"Charlotte, NC",NC,36,1734,1726,1958,1944,0.00,0.00,328.00
1/1/2022 12:00:00 AM,AA,1243,DFW,"Dallas/Fort Worth, TX",TX,74,SAN,"San Diego, CA",CA,91,1856,1855,2014,2019,0.00,0.00,1171.00
1/1/2022 12:00:00 AM,AA,1245,JFK,"New York, NY",NY,22,ORD,"Chicago, IL",IL,41,1955,,2148,,1.00,0.00,740.00
1/1/2022 12:00:00 AM,AA,1247,DFW,"Dallas/Fort Worth, TX",TX,74,LAX,"Los Angeles, CA",CA,91,2129,2212,2257,,1.00,0.00,1235.00
1/1/2022 12:00:00 AM,AA,1249,LGA,"New York, NY",NY,22,MIA,"Miami, FL",FL,33,0550,,0908,,1.00,0.00,1096.00
1/1/2022 12:00:00 AM,AA,1250,SAN,"San Diego, CA",CA,91,PHX,"Phoenix, AZ",AZ,81,1248,1249,1515,1512,0.00,0.00,304.00
1/1/2022 12:00:00 AM,AA,1251,DCA,"Washington, DC",VA,38,DFW,"Dallas/Fort Worth, TX",TX,74,1055,1111,1339,1350,0.00,0.00,1192.00
1/1/2022 12:00:00 AM,AA,1252,DFW,"Dallas/Fort Worth, TX",TX,74,SMF,"Sacramento, CA",CA,91,1855,1934,2052,2141,0.00,0.00,1431.00
1/1/2022 12:00:00 AM,AA,1254,PHL,"Philadelphia, PA",PA,23,TPA,"Tampa, FL",FL,33,1945,1945,2225,2227,0.00,0.00,920.00
1/1/2022 12:00:00 AM,AA,1255,PHX,"Phoenix, AZ",AZ,81,IND,"Indianapolis, IN",IN,42,1624,1626,2147,2141,0.00,0.00,1488.00
1/1/2022 12:00:00 AM,AA,1258,CLT,"Charlotte, NC",NC,36,ORD,"Chicago, IL",IL,41,2246,,2358,,1.00,0.00,599.00
1/1/2022 12:00:00 AM,AA,1259,BOS,"Boston, MA",MA,13,MIA,"Miami, FL",FL,33,0729,0721,1117,1042,0.00,0.00,1258.00
1/1/2022 12:00:00 AM,AA,1260,CLE,"Cleveland, OH",OH,44,DFW,"Dallas/Fort Worth, TX",TX,74,1555,1718,1809,1941,0.00,0.00,1021.00
1/1/2022 12:00:00 AM,AA,1260,DFW,"Dallas/Fort Worth, TX",TX,74,CLE,"Cleveland, OH",OH,44,1130,1205,1505,1517,0.00,0.00,1021.00
1/1/2022 12:00:00 AM,AA,1264,SFO,"San Francisco, CA",CA,91,DFW,"Dallas/Fort Worth, TX",TX,74,1517,1513,2045,2045,0.00,0.00,1464.00
1/1/2022 12:00:00 AM,AA,1266,MSY,"New Orleans, LA",LA,72,CLT,"Charlotte, NC",NC,36,0500,0456,0754,0748,0.00,0.00,651.00
1/1/2022 12:00:00 AM,AA,1267,DFW,"Dallas/Fort Worth, TX",TX,74,RSW,"Fort Myers, FL",FL,33,2035,2042,0003,0022,0.00,0.00,1017.00
1/1/2022 12:00:00 AM,AA,1268,LAX,"Los Angeles, CA",CA,91,MIA,"Miami, FL",FL,33,0620,0618,1408,1358,0.00,0.00,2342.00
1/1/2022 12:00:00 AM,AA,1269,DCA,"Washington, DC",VA,38,CLT,"Charlotte, NC",NC,36,1354,1349,1525,1524,0.00,0.00,331.00
1/1/2022 12:00:00 AM,AA,1270,DFW,"Dallas/Fort Worth, TX",TX,74,JAX,"Jacksonville, FL",FL,33,1515,1513,1829,1834,0.00,0.00,918.00
1/1/2022 12:00:00 AM,AA,1270,JAX,"Jacksonville, FL",FL,33,DFW,"Dallas/Fort Worth, TX",TX,74,1925,1925,2121,2139,0.00,0.00,918.00
1/1/2022 12:00:00 AM,AA,1271,TPA,"Tampa, FL",FL,33,DFW,"Dallas/Fort Worth, TX",TX,74,1130,1123,1328,1252,0.00,0.00,929.00
1/1/2022 12:00:00 AM,AA,1272,MIA,"Miami, FL",FL,33,BDL,"Hartford, CT",CT,11,2106,2210,0010,0102,0.00,0.00,1194.00
1/1/2022 12:00:00 AM,AA,1273,DFW,"Dallas/Fort Worth, TX",TX,74,RNO,"Reno, NV",NV,85,1936,2033,2114,2205,0.00,0.00,1345.00
1/1/2022 12:00:00 AM,AA,1274,JFK,"New York, NY",NY,22,DFW,"Dallas/Fort Worth, TX",TX,74,1755,1756,2102,2121,0.00,0.00,1391.00
1/1/2022 12:00:00 AM,AA,1275,DCA,"Washington, DC",VA,38,LAX,"Los Angeles, CA",CA,91,0730,0730,1035,1029,0.00,0.00,2311.00
1/1/2022 12:00:00 AM,AA,1276,DFW,"Dallas/Fort Worth, TX",TX,74,MIA,"Miami, FL",FL,33,0855,0854,1247,1228,0.00,0.00,1121.00
1/1/2022 12:00:00 AM,AA,1277,ORD,"Chicago, IL",IL,41,MIA,"Miami, FL",FL,33,1755,,2209,,1.00,0.00,1197.00
1/1/2022 12:00:00 AM,AA,1278,ATL,"Atlanta, GA",GA,34,MIA,"Miami, FL",FL,33,2015,2009,2221,2157,0.00,0.00,594.00
1/1/2022 12:00:00 AM,AA,1278,MIA,"Miami, FL",FL,33,ATL,"Atlanta, GA",GA,34,1726,1730,1925,1918,0.00,0.00,594.00
1/1/2022 12:00:00 AM,AA,1279,CMH,"Columbus, OH",OH,44,DFW,"Dallas/Fort Worth, TX",TX,74,1156,1157,1354,1411,0.00,0.00,926.00
1/1/2022 12:00:00 AM,AA,1280,CLT,"Charlotte, NC",NC,36,MCO,"Orlando, FL",FL,33,1520,1513,1706,1651,0.00,0.00,468.00
1/1/2022 12:00:00 AM,AA,1281,RSW,"Fort Myers, FL",FL,33,DFW,"Dallas/Fort Worth, TX",TX,74,0714,0743,0918,0932,0.00,0.00,1017.00
1/1/2022 12:00:00 AM,AA,1282,EWR,"Newark, NJ",NJ,21,PHX,"Phoenix, AZ",AZ,81,0608,,1008,,1.00,0.00,2133.00
1/1/2022 12:00:00 AM,AA,1284,AUS,"Austin, TX",TX,74,MIA,"Miami, FL",FL,33,1642,1640,2020,2013,0.00,0.00,1103.00
1/1/2022 12:00:00 AM,AA,1284,MIA,"Miami, FL",FL,33,AUS,"Austin, TX",TX,74,1340,1358,1549,1549,0.00,0.00,1103.00
1/1/2022 12:00:00 AM,AA,1285,BOS,"Boston, MA",MA,13,DFW,"Dallas/Fort Worth, TX",TX,74,1523,1525,1910,1937,0.00,0.00,1562.00
1/1/2022 12:00:00 AM,AA,1286,MIA,"Miami, FL",FL,33,RDU,"Raleigh/Durham, NC",NC,36,2155,2158,0002,2359,0.00,0.00,700.00
1/1/2022 12:00:00 AM,AA,1289,PHL,"Philadelphia, PA",PA,23,SEA,"Seattle, WA",WA,93,1945,2010,2301,2312,0.00,0.00,2378.00
1/1/2022 12:00:00 AM,AA,1290,AUS,"Austin, TX",TX,74,MIA,"Miami, FL",FL,33,1217,,1558,,1.00,0.00,1103.00
1/1/2022 12:00:00 AM,AA,1290,MIA,"Miami, FL",FL,33,AUS,"Austin, TX",TX,74,0910,,1127,,1.00,0.00,1103.00
1/1/2022 12:00:00 AM,AA,1291,BNA,"Nashville, TN",TN,54,LGA,"New York, NY",NY,22,1724,1722,2035,2029,0.00,0.00,764.00
1/1/2022 12:00:00 AM,AA,1291,LGA,"New York, NY",NY,22,BNA,"Nashville, TN",TN,54,1445,1442,1627,1611,0.00,0.00,764.00
1/1/2022 12:00:00 AM,AA,1292,LAX,"Los Angeles, CA",CA,91,BNA,"Nashville, TN",TN,54,2343,0014,0540,0608,0.00,0.00,1797.00
1/1/2022 12:00:00 AM,AA,1293,MIA,"Miami, FL",FL,33,STX,"Christiansted, VI",VI,4,1246,1238,1626,1612,0.00,0.00,1139.00
1/1/2022 12:00:00 AM,AA,1293,STX,"Christiansted, VI",VI,4,MIA,"Miami, FL",FL,33,1723,1700,1934,1924,0.00,0.00,1139.00
1/1/2022 12:00:00 AM,AA,1294,DFW,"Dallas/Fort Worth, TX",TX,74,ORD,"Chicago, IL",IL,41,2100,,2322,,1.00,0.00,801.00
1/1/2022 12:00:00 AM,AA,1297,DTW,"Detroit, MI",MI,43,PHX,"Phoenix, AZ",AZ,81,0728,0726,1025,1007,0.00,0.00,1671.00
1/1/2022 12:00:00 AM,AA,1299,MIA,"Miami, FL",FL,33,SJU,"San Juan, PR",PR,3,2247,2259,0218,0227,0.00,0.00,1045.00
1/1/2022 12:00:00 AM,AA,1301,ORD,"Chicago, IL",IL,41,JFK,"New York, NY",NY,22,1835,,2155,,1.00,0.00,740.00
1/1/2022 12:00:00 AM,AA,1305,DFW,"Dallas/Fort Worth, TX",TX,74,JAX,"Jacksonville, FL",FL,33,2041,2047,2359,0013,0.00,0.00,918.00
1/1/2022 12:00:00 AM,AA,1306,AUS,"Austin, TX",TX,74,MCO,"Orlando, FL",FL,33,2000,1953,2333,2324,0.00,0.00,994.00
1/1/2022 12:00:00 AM,AA,1307,ORD,"Chicago, IL",IL,41,LGA,"New York, NY",NY,22,1930,,2232,,1.00,0.00,733.00
1/1/2022 12:00:00 AM,AA,1308,PHX,"Phoenix, AZ",AZ,81,DTW,"Detroit, MI",MI,43,1712,1705,2300,2227,0.00,0.00,1671.00
1/1/2022 12:00:00 AM,AA,1309,ORD,"Chicago, IL",IL,41,SJU,"San Juan, PR",PR,3,2225,,0500,,1.00,0.00,2072.00
1/1/2022 12:00:00 AM,AA,1310,DCA,"Washington, DC",VA,38,DFW,"Dallas/Fort Worth, TX",TX,74,1706,1715,1952,2026,0.00,0.00,1192.00
1/1/2022 12:00:00 AM,AA,1313,DEN,"Denver, CO",CO,82,PHL,"Philadelphia, PA",PA,23,1259,1351,1822,1905,0.00,0.00,1558.00
1/1/2022 12:00:00 AM,AA,1313,PHL,"Philadelphia, PA",PA,23,DEN,"Denver, CO",CO,82,0934,0952,1208,1224,0.00,0.00,1558.00
1/1/2022 12:00:00 AM,AA,1315,DEN,"Denver, CO",CO,82,CLT,"Charlotte, NC",NC,36,1402,1520,1913,2047,0.00,0.00,1337.00
1/1/2022 12:00:00 AM,AA,1316,CLT,"Charlotte, NC",NC,36,DEN,"Denver, CO",CO,82,1117,1113,1308,1403,0.00,0.00,1337.00
1/1/2022 12:00:00 AM,AA,1317,CLT,"Charlotte, NC",NC,36,DFW,"Dallas/Fort Worth, TX",TX,74,1800,1755,1957,2009,0.00,0.00,936.00
1/1/2022 12:00:00 AM,AA,1318,CLT,"Charlotte, NC",NC,36,BWI,"Baltimore, MD",MD,35,1840,1838,1958,1950,0.00,0.00,361.00
1/1/2022 12:00:00 AM,AA,1320,DEN,"Denver, CO",CO,82,DFW,"Dallas/Fort Worth, TX",TX,74,0900,0904,1204,1242,0.00,0.00,641.00
1/1/2022 12:00:00 AM,AA,1321,DEN,"Denver, CO",CO,82,DFW,"Dallas/Fort Worth, TX",TX,74,1447,1518,1749,1818,0.00,0.00,641.00
1/1/2022 12:00:00 AM,AA,1321,DFW,"Dallas/Fort Worth, TX",TX,74,DEN,"Denver, CO",CO,82,1244,1248,1357,1411,0.00,0.00,641.00
1/1/2022 12:00:00 AM,AA,1322,DEN,"Denver, CO",CO,82,DFW,"Dallas/Fort Worth, TX",TX,74,1832,1955,2133,2303,0.00,0.00,641.00
1/1/2022 12:00:00 AM,AA,1322,DFW,"Dallas/Fort Worth, TX",TX,74,DEN,"Denver, CO",CO,82,1635,1719,1739,1839,0.00,0.00,641.00
1/1/2022 12:00:00 AM,AA,1328,DEN,"Denver, CO",CO,82,CLT,"Charlotte, NC",NC,36,1040,1045,1550,1636,0.00,0.00,1337.00
1/1/2022 12:00:00 AM,AA,1329,PHX,"Phoenix, AZ",AZ,81,DEN,"Denver, CO",CO,82,1652,1649,1845,1843,0.00,0.00,602.00
1/1/2022 12:00:00 AM,AA,1330,SJU,"San Juan, PR",PR,3,CLT,"Charlotte, NC",NC,36,1647,1643,1938,1938,0.00,0.00,1475.00
1/1/2022 12:00:00 AM,AA,1331,LAX,"Los Angeles, CA",CA,91,DFW,"Dallas/Fort Worth, TX",TX,74,1431,1527,1934,2022,0.00,0.00,1235.00
1/1/2022 12:00:00 AM,AA,1332,DEN,"Denver, CO",CO,82,PHX,"Phoenix, AZ",AZ,81,1214,1210,1415,1443,0.00,0.00,602.00
1/1/2022 12:00:00 AM,AA,1333,SLC,"Salt Lake City, UT",UT,87,PHL,"Philadelphia, PA",PA,23,1243,1242,1846,1841,0.00,0.00,1927.00
1/1/2022 12:00:00 AM,AA,1336,DFW,"Dallas/Fort Worth, TX",TX,74,MCO,"Orlando, FL",FL,33,2050,2304,0025,0238,0.00,0.00,985.00
1/1/2022 12:00:00 AM,AA,1339,DFW,"Dallas/Fort Worth, TX",TX,74,DTW,"Detroit, MI",MI,43,1517,1517,1850,1857,0.00,0.00,986.00
1/1/2022 12:00:00 AM,AA,1339,DTW,"Detroit, MI",MI,43,DFW,"Dallas/Fort Worth, TX",TX,74,1930,1950,2145,2255,0.00,0.00,986.00
1/1/2022 12:00:00 AM,AA,1340,MEM,"Memphis, TN",TN,54,MIA,"Miami, FL",FL,33,0600,0606,0928,0914,0.00,0.00,859.00
1/1/2022 12:00:00 AM,AA,1341,MIA,"Miami, FL",FL,33,SJU,"San Juan, PR",PR,3,0642,0703,1014,1019,0.00,0.00,1045.00
1/1/2022 12:00:00 AM,AA,1341,SJU,"San Juan, PR",PR,3,MIA,"Miami, FL",FL,33,1106,1107,1300,1242,0.00,0.00,1045.00
1/1/2022 12:00:00 AM,AA,1348,DFW,"Dallas/Fort Worth, TX",TX,74,SYR,"Syracuse, NY",NY,22,1859,1901,2307,2241,0.00,0.00,1336.00
1/1/2022 12:00:00 AM,AA,1349,PHX,"Phoenix, AZ",AZ,81,SNA,"Santa Ana, CA",CA,91,1114,1107,1139,1135,0.00,0.00,338.00
1/1/2022 12:00:00 AM,AA,1351,DTW,"Detroit, MI",MI,43,MIA,"Miami, FL",FL,33,1226,,1540,,1.00,0.00,1145.00
1/1/2022 12:00:00 AM,AA,1351,MIA,"Miami, FL",FL,33,DTW,"Detroit, MI",MI,43,0830,,1136,,1.00,0.00,1145.00
1/1/2022 12:00:00 AM,AA,1354,MCI,"Kansas City, MO",MO,64,CLT,"Charlotte, NC",NC,36,0500,,0828,,1.00,0.00,808.00
1/1/2022 12:00:00 AM,AA,1356,LGA,"New York, NY",NY,22,MIA,"Miami, FL",FL,33,1500,1537,1820,1844,0.00,0.00,1096.00
1/1/2022 12:00:00 AM,AA,1357,MIA,"Miami, FL",FL,33,JFK,"New York, NY",NY,22,2100,2056,2359,2349,0.00,0.00,1089.00
1/1/2022 12:00:00 AM,AA,1358,CLT,"Charlotte, NC",NC,36,EWR,"Newark, NJ",NJ,21,1814,1809,2003,1951,0.00,0.00,529.00
1/1/2022 12:00:00 AM,AA,1359,PHL,"Philadelphia, PA",PA,23,ORD,"Chicago, IL",IL,41,2000,,2138,,1.00,0.00,678.00
1/1/2022 12:00:00 AM,AA,1360,DFW,"Dallas/Fort Worth, TX",TX,74,DCA,"Washington, DC",VA,38,2037,2035,0023,0007,0.00,0.00,1192.00
1/1/2022 12:00:00 AM,AA,1361,RNO,"Reno, NV",NV,85,DFW,"Dallas/Fort Worth, TX",TX,74,0600,0559,1126,1122,0.00,0.00,1345.00
1/1/2022 12:00:00 AM,AA,1362,DFW,"Dallas/Fort Worth, TX",TX,74,STL,"St. Louis, MO",MO,64,1025,1037,1212,1212,0.00,0.00,550.00
1/1/2022 12:00:00 AM,AA,1364,ORD,"Chicago, IL",IL,41,AUS,"Austin, TX",TX,74,1742,,2032,,1.00,0.00,977.00
1/1/2022 12:00:00 AM,AA,1365,ELP,"El Paso, TX",TX,74,DFW,"Dallas/Fort Worth, TX",TX,74,1139,0756,1427,1043,0.00,0.00,551.00
1/1/2022 12:00:00 AM,AA,1366,DFW,"Dallas/Fort Worth, TX",TX,74,BOS,"Boston, MA",MA,13,1853,1905,2330,2315,0.00,0.00,1562.00
1/1/2022 12:00:00 AM,AA,1367,MSY,"New Orleans, LA",LA,72,DCA,"Washington, DC",VA,38,1735,1738,2059,2046,0.00,0.00,969.00
1/1/2022 12:00:00 AM,AA,1369,TPA,"Tampa, FL",FL,33,DFW,"Dallas/Fort Worth, TX",TX,74,0716,0724,0918,0903,0.00,0.00,929.00
1/1/2022 12:00:00 AM,AA,1370,EWR,"Newark, NJ",NJ,21,MIA,"Miami, FL",FL,33,1311,1309,1625,1606,0.00,0.00,1085.00
1/1/2022 12:00:00 AM,AA,1370,MIA,"Miami, FL",FL,33,EWR,"Newark, NJ",NJ,21,0853,,1155,,1.00,0.00,1085.00
1/1/2022 12:00:00 AM,AA,1371,DFW,"Dallas/Fort Worth, TX",TX,74,DSM,"Des Moines, IA",IA,61,2133,,2324,,1.00,0.00,624.00
1/1/2022 12:00:00 AM,AA,1375,MCO,"Orlando, FL",FL,33,ORD,"Chicago, IL",IL,41,1429,1423,1639,1611,0.00,0.00,1005.00
1/1/2022 12:00:00 AM,AA,1378,ORD,"Chicago, IL",IL,41,JFK,"New York, NY",NY,22,1459,1529,1817,1845,0.00,0.00,740.00
1/1/2022 12:00:00 AM,AA,1380,LAS,"Las Vegas, NV",NV,85,DFW,"Dallas/Fort Worth, TX",TX,74,1345,1402,1838,1837,0.00,0.00,1055.00
1/1/2022 12:00:00 AM,AA,1381,DFW,"Dallas/Fort Worth, TX",TX,74,FAT,"Fresno, CA",CA,91,2054,2313,2234,0029,0.00,0.00,1313.00
1/1/2022 12:00:00 AM,AA,1386,ORD,"Chicago, IL",IL,41,PBI,"West Palm Beach/Palm Beach, FL",FL,33,1253,1251,1701,1713,0.00,0.00,1143.00
1/1/2022 12:00:00 AM,AA,1387,MCI,"Kansas City, MO",MO,64,CLT,"Charlotte, NC",NC,36,1842,2012,2150,2325,0.00,0.00,808.00
1/1/2022 12:00:00 AM,AA,1388,PHX,"Phoenix, AZ",AZ,81,JFK,"New York, NY",NY,22,1312,1339,2000,2138,0.00,1.00,2153.00
1/1/2022 12:00:00 AM,AA,1390,DFW,"Dallas/Fort Worth, TX",TX,74,FLL,"Fort Lauderdale, FL",FL,33,1045,1047,1439,1443,0.00,0.00,1119.00
1/1/2022 12:00:00 AM,AA,1390,FLL,"Fort Lauderdale, FL",FL,33,DFW,"Dallas/Fort Worth, TX",TX,74,1529,1535,1755,1743,0.00,0.00,1119.00
1/1/2022 12:00:00 AM,AA,1391,STT,"Charlotte Amalie, VI",VI,4,MIA,"Miami, FL",FL,33,1755,1735,2000,1936,0.00,0.00,1107.00
1/1/2022 12:00:00 AM,AA,1393,BNA,"Nashville, TN",TN,54,LAX,"Los Angeles, CA",CA,91,0700,0659,0947,0943,0.00,0.00,1797.00
1/1/2022 12:00:00 AM,AA,1395,MSP,"Minneapolis, MN",MN,63,DFW,"Dallas/Fort Worth, TX",TX,74,0630,0624,0934,0933,0.00,0.00,852.00
1/1/2022 12:00:00 AM,AA,1396,MIA,"Miami, FL",FL,33,AUS,"Austin, TX",TX,74,1940,2214,2156,0021,0.00,0.00,1103.00
1/1/2022 12:00:00 AM,AA,1397,CLT,"Charlotte, NC",NC,36,PBI,"West Palm Beach/Palm Beach, FL",FL,33,1259,1323,1449,1510,0.00,0.00,590.00
1/1/2022 12:00:00 AM,AA,1398,PHX,"Phoenix, AZ",AZ,81,OMA,"Omaha, NE",NE,65,1600,1558,1937,1937,0.00,0.00,1037.00
1/1/2022 12:00:00 AM,AA,1399,TPA,"Tampa, FL",FL,33,DFW,"Dallas/Fort Worth, TX",TX,74,1542,1539,1739,1735,0.00,0.00,929.00
1/1/2022 12:00:00 AM,AA,14,OGG,"Kahului, HI",HI,2,LAX,"Los Angeles, CA",CA,91,2259,2257,0611,0607,0.00,0.00,2486.00
1/1/2022 12:00:00 AM,AA,1401,DFW,"Dallas/Fort Worth, TX",TX,74,BOS,"Boston, MA",MA,13,1733,1728,2202,2149,0.00,0.00,1562.00
1/1/2022 12:00:00 AM,AA,1402,PHX,"Phoenix, AZ",AZ,81,TPA,"Tampa, FL",FL,33,0944,0940,1539,1537,0.00,0.00,1788.00
1/1/2022 12:00:00 AM,AA,1403,BWI,"Baltimore, MD",MD,35,DFW,"Dallas/Fort Worth, TX",TX,74,0702,0658,0950,0932,0.00,0.00,1217.00
1/1/2022 12:00:00 AM,AA,1405,AUS,"Austin, TX",TX,74,JFK,"New York, NY",NY,22,1814,1814,2254,2255,0.00,0.00,1521.00
1/1/2022 12:00:00 AM,AA,1406,DFW,"Dallas/Fort Worth, TX",TX,74,SAT,"San Antonio, TX",TX,74,2039,2058,2155,2228,0.00,0.00,247.00
1/1/2022 12:00:00 AM,AA,1411,DFW,"Dallas/Fort Worth, TX",TX,74,SAN,"San Diego, CA",CA,91,1040,1053,1158,1205,0.00,0.00,1171.00
1/1/2022 12:00:00 AM,AA,1412,ONT,"Ontario, CA",CA,91,DFW,"Dallas/Fort Worth, TX",TX,74,0553,0546,1052,1031,0.00,0.00,1188.00
1/1/2022 12:00:00 AM,AA,1413,DFW,"Dallas/Fort Worth, TX",TX,74,LAX,"Los Angeles, CA",CA,91,1700,1655,1829,1830,0.00,0.00,1235.00
1/1/2022 12:00:00 AM,AA,1414,MIA,"Miami, FL",FL,33,LGA,"New York, NY",NY,22,0904,,1200,,1.00,0.00,1096.00
1/1/2022 12:00:00 AM,AA,1418,TPA,"Tampa, FL",FL,33,ORD,"Chicago, IL",IL,41,1542,,1748,,1.00,0.00,1011.00
1/1/2022 12:00:00 AM,AA,1419,FLL,"Fort Lauderdale, FL",FL,33,CLT,"Charlotte, NC",NC,36,1011,1008,1217,1213,0.00,0.00,632.00
1/1/2022 12:00:00 AM,AA,1421,ABQ,"Albuquerque, NM",NM,86,DFW,"Dallas/Fort Worth, TX",TX,74,0800,0753,1051,1032,0.00,0.00,569.00
1/1/2022 12:00:00 AM,AA,1422,DFW,"Dallas/Fort Worth, TX",TX,74,CHS,"Charleston, SC",SC,37,2035,2036,2359,0002,0.00,0.00,987.00
1/1/2022 12:00:00 AM,AA,1423,LAX,"Los Angeles, CA",CA,91,BOS,"Boston, MA",MA,13,0800,0756,1624,1601,0.00,0.00,2611.00
1/1/2022 12:00:00 AM,AA,1424,FLL,"Fort Lauderdale, FL",FL,33,ORD,"Chicago, IL",IL,41,1412,,1637,,1.00,0.00,1182.00
1/1/2022 12:00:00 AM,AA,1425,DFW,"Dallas/Fort Worth, TX",TX,74,BDL,"Hartford, CT",CT,11,1926,1941,2345,2350,0.00,0.00,1471.00
1/1/2022 12:00:00 AM,AA,1426,BOS,"Boston, MA",MA,13,DCA,"Washington, DC",VA,38,1800,1803,1947,1948,0.00,0.00,399.00
1/1/2022 12:00:00 AM,AA,1427,BDL,"Hartford, CT",CT,11,CLT,"Charlotte, NC",NC,36,1910,2034,2121,2252,0.00,0.00,644.00
1/1/2022 12:00:00 AM,AA,1428,DFW,"Dallas/Fort Worth, TX",TX,74,DCA,"Washington, DC",VA,38,1223,1219,1611,1555,0.00,0.00,1192.00
1/1/2022 12:00:00 AM,AA,1429,FLL,"Fort Lauderdale, FL",FL,33,DFW,"Dallas/Fort Worth, TX",TX,74,1135,1134,1359,1339,0.00,0.00,1119.00
1/1/2022 12:00:00 AM,AA,143,LAX,"Los Angeles, CA",CA,91,HNL,"Honolulu, HI",HI,2,1445,1445,1844,1832,0.00,0.00,2556.00
1/1/2022 12:00:00 AM,AA,1430,DFW,"Dallas/Fort Worth, TX",TX,74,SFO,"San Francisco, CA",CA,91,1715,1734,1908,1936,0.00,0.00,1464.00
1/1/2022 12:00:00 AM,AA,1431,DFW,"Dallas/Fort Worth, TX",TX,74,MSY,"New Orleans, LA",LA,72,1722,1716,1848,1859,0.00,0.00,447.00
1/1/2022 12:00:00 AM,AA,1433,TUL,"Tulsa, OK",OK,73,CLT,"Charlotte, NC",NC,36,0646,0644,1010,1007,0.00,0.00,842.00
1/1/2022 12:00:00 AM,AA,1435,CLT,"Charlotte, NC",NC,36,MIA,"Miami, FL",FL,33,1250,1300,1450,1454,0.00,0.00,650.00
1/1/2022 12:00:00 AM,AA,1438,ORD,"Chicago, IL",IL,41,MIA,"Miami, FL",FL,33,0830,,1236,,1.00,0.00,1197.00
1/1/2022 12:00:00 AM,AA,1439,DFW,"Dallas/Fort Worth, TX",TX,74,MEM,"Memphis, TN",TN,54,2225,0009,2350,0125,0.00,0.00,431.00
1/1/2022 12:00:00 AM,AA,144,HNL,"Honolulu, HI",HI,2,LAX,"Los Angeles, CA",CA,91,2340,2336,0715,0701,0.00,0.00,2556.00
1/1/2022 12:00:00 AM,AA,1440,ORD,"Chicago, IL",IL,41,SMF,"Sacramento, CA",CA,91,1844,,2130,,1.00,0.00,1781.00
1/1/2022 12:00:00 AM,AA,1441,GEG,"Spokane, WA",WA,93,PHX,"Phoenix, AZ",AZ,81,1451,1456,1834,1815,0.00,0.00,1020.00
1/1/2022 12:00:00 AM,AA,1441,PHX,"Phoenix, AZ",AZ,81,GEG,"Spokane, WA",WA,93,1219,1219,1410,1407,0.00,0.00,1020.00
1/1/2022 12:00:00 AM,AA,1442,PHL,"Philadelphia, PA",PA,23,PBI,"West Palm Beach/Palm Beach, FL",FL,33,1345,1343,1633,1619,0.00,0.00,951.00
1/1/2022 12:00:00 AM,AA,1443,DFW,"Dallas/Fort Worth, TX",TX,74,MFE,"Mission/McAllen/Edinburg, TX",TX,74,2112,2109,2246,2303,0.00,0.00,469.00
1/1/2022 12:00:00 AM,AA,1444,JFK,"New York, NY",NY,22,CLT,"Charlotte, NC",NC,36,0805,0923,1031,1132,0.00,0.00,541.00
1/1/2022 12:00:00 AM,AA,1445,MCO,"Orlando, FL",FL,33,MIA,"Miami, FL",FL,33,2037,2027,2150,2130,0.00,0.00,192.00
1/1/2022 12:00:00 AM,AA,1448,CLT,"Charlotte, NC",NC,36,CVG,"Cincinnati, OH",KY,52,1809,1817,1936,1932,0.00,0.00,335.00
1/1/2022 12:00:00 AM,AA,1448,CVG,"Cincinnati, OH",KY,52,CLT,"Charlotte, NC",NC,36,2021,2015,2150,2127,0.00,0.00,335.00
1/1/2022 12:00:00 AM,AA,1452,PHX,"Phoenix, AZ",AZ,81,SLC,"Salt Lake City, UT",UT,87,1215,1212,1400,1428,0.00,0.00,507.00
1/1/2022 12:00:00 AM,AA,1452,SLC,"Salt Lake City, UT",UT,87,PHX,"Phoenix, AZ",AZ,81,1520,1528,1703,1652,0.00,0.00,507.00
